site_ID,grassland_type,restoration_measure,gen_sp,species_richness,cover_%,shannon_index,depth,pH
DZ_R_01,H,R,Festuca_filiformis,12,8,1.8926675386513447,0,4.45
DZ_R_01,H,R,Festuca_filiformis,12,8,1.8926675386513447,1,4.83
DZ_R_01,H,R,Bromus_hordeaceus,12,2,1.8926675386513447,0,4.45
DZ_R_01,H,R,Bromus_hordeaceus,12,2,1.8926675386513447,1,4.83
DZ_R_01,H,R,Cirsium_vulgare,12,2,1.8926675386513447,0,4.45
DZ_R_01,H,R,Cirsium_vulgare,12,2,1.8926675386513447,1,4.83
DZ_R_01,H,R,Festuca_rubra,12,8,1.8926675386513447,0,4.45
DZ_R_01,H,R,Festuca_rubra,12,8,1.8926675386513447,1,4.83
DZ_R_01,H,R,Viola_canina,12,2,1.8926675386513447,0,4.45
DZ_R_01,H,R,Viola_canina,12,2,1.8926675386513447,1,4.83
DZ_R_02,H,R,Trifolium_repens,9,8,1.8432236741311545,0,5.31
DZ_R_02,H,R,Trifolium_repens,9,8,1.8432236741311545,1,5.85
DZ_R_02,H,R,Agrostis_capillaris,9,19,1.8432236741311545,0,5.31
DZ_R_02,H,R,Agrostis_capillaris,9,19,1.8432236741311545,1,5.85
DZ_R_02,H,R,Rumex_acetosella,9,2,1.8432236741311545,0,5.31
DZ_R_02,H,R,Rumex_acetosella,9,2,1.8432236741311545,1,5.85
DZ_R_02,H,R,Hieracium_pilosella,9,19,1.8432236741311545,0,5.31
DZ_R_02,H,R,Hieracium_pilosella,9,19,1.8432236741311545,1,5.85
DZ_R_02,H,R,Achillea_millefolium,9,2,1.8432236741311545,0,5.31
DZ_R_02,H,R,Achillea_millefolium,9,2,1.8432236741311545,1,5.85
DZ_R_02,H,R,Campanula_rotundifolia,9,2,1.8432236741311545,0,5.31
DZ_R_02,H,R,Campanula_rotundifolia,9,2,1.8432236741311545,1,5.85
DZ_R_02,H,R,Stellaria_graminea,9,2,1.8432236741311545,0,5.31
DZ_R_02,H,R,Stellaria_graminea,9,2,1.8432236741311545,1,5.85
DZ_R_02,H,R,Festuca_filiformis,9,8,1.8432236741311545,0,5.31
DZ_R_02,H,R,Festuca_filiformis,9,8,1.8432236741311545,1,5.85
DZ_R_02,H,R,Festuca_rubra,9,19,1.8432236741311545,0,5.31
DZ_R_02,H,R,Festuca_rubra,9,19,1.8432236741311545,1,5.85
DZ_R_03,H,R,Hypochaeris_radicata,12,2,2.101874923480971,1,5.6
DZ_R_03,H,R,Hypochaeris_radicata,12,2,2.101874923480971,0,5.4
DZ_R_03,H,R,Cerastium_fontanum,12,2,2.101874923480971,1,5.6
DZ_R_03,H,R,Cerastium_fontanum,12,2,2.101874923480971,0,5.4
DZ_R_03,H,R,Calluna_vulgaris,12,19,2.101874923480971,1,5.6
DZ_R_03,H,R,Calluna_vulgaris,12,19,2.101874923480971,0,5.4
DZ_R_03,H,R,Ornithopus_perpusillus,12,2,2.101874923480971,1,5.6
DZ_R_03,H,R,Ornithopus_perpusillus,12,2,2.101874923480971,0,5.4
DZ_R_03,H,R,Galium_saxatile,12,2,2.101874923480971,1,5.6
DZ_R_03,H,R,Galium_saxatile,12,2,2.101874923480971,0,5.4
DZ_R_03,H,R,Festuca_filiformis,12,8,2.101874923480971,1,5.6
DZ_R_03,H,R,Festuca_filiformis,12,8,2.101874923480971,0,5.4
DZ_R_03,H,R,Festuca_rubra,12,19,2.101874923480971,1,5.6
DZ_R_03,H,R,Festuca_rubra,12,19,2.101874923480971,0,5.4
DZ_R_03,H,R,Viola_canina,12,2,2.101874923480971,1,5.6
DZ_R_03,H,R,Viola_canina,12,2,2.101874923480971,0,5.4
DZ_R_03,H,R,Campanula_rotundifolia,12,2,2.101874923480971,1,5.6
DZ_R_03,H,R,Campanula_rotundifolia,12,2,2.101874923480971,0,5.4
DZ_R_03,H,R,Hieracium_pilosella,12,8,2.101874923480971,1,5.6
DZ_R_03,H,R,Hieracium_pilosella,12,8,2.101874923480971,0,5.4
DZ_R_03,H,R,Rumex_acetosella,12,8,2.101874923480971,1,5.6
DZ_R_03,H,R,Rumex_acetosella,12,8,2.101874923480971,0,5.4
DZ_R_03,H,R,Thymus_serpyllum,12,19,2.101874923480971,1,5.6
DZ_R_03,H,R,Thymus_serpyllum,12,19,2.101874923480971,0,5.4
DZ_R_04,H,R,Hypochaeris_radicata,11,2,1.828607419016061,1,5.32
DZ_R_04,H,R,Hypochaeris_radicata,11,2,1.828607419016061,0,4.97
DZ_R_04,H,R,Cerastium_fontanum,11,2,1.828607419016061,1,5.32
DZ_R_04,H,R,Cerastium_fontanum,11,2,1.828607419016061,0,4.97
DZ_R_04,H,R,Rumex_acetosella,11,8,1.828607419016061,1,5.32
DZ_R_04,H,R,Rumex_acetosella,11,8,1.828607419016061,0,4.97
DZ_R_04,H,R,Ornithopus_perpusillus,11,2,1.828607419016061,1,5.32
DZ_R_04,H,R,Ornithopus_perpusillus,11,2,1.828607419016061,0,4.97
DZ_R_04,H,R,Agrostis_stolonifera,11,2,1.828607419016061,1,5.32
DZ_R_04,H,R,Agrostis_stolonifera,11,2,1.828607419016061,0,4.97
DZ_R_04,H,R,Hieracium_pilosella,11,8,1.828607419016061,1,5.32
DZ_R_04,H,R,Hieracium_pilosella,11,8,1.828607419016061,0,4.97
DZ_R_04,H,R,Jasione_montana,11,2,1.828607419016061,1,5.32
DZ_R_04,H,R,Jasione_montana,11,2,1.828607419016061,0,4.97
DZ_R_04,H,R,Galium_saxatile,11,2,1.828607419016061,1,5.32
DZ_R_04,H,R,Galium_saxatile,11,2,1.828607419016061,0,4.97
DZ_R_04,H,R,Festuca_filiformis,11,8,1.828607419016061,1,5.32
DZ_R_04,H,R,Festuca_filiformis,11,8,1.828607419016061,0,4.97
DZ_R_04,H,R,Festuca_rubra,11,19,1.828607419016061,1,5.32
DZ_R_04,H,R,Festuca_rubra,11,19,1.828607419016061,0,4.97
DZ_R_04,H,R,Thymus_serpyllum,11,37,1.828607419016061,1,5.32
DZ_R_04,H,R,Thymus_serpyllum,11,37,1.828607419016061,0,4.97
DZ_R_05,H,R,Cerastium_fontanum,10,2,1.9123880983392012,0,5.48
DZ_R_05,H,R,Cerastium_fontanum,10,2,1.9123880983392012,1,5.68
DZ_R_05,H,R,Rumex_acetosella,10,2,1.9123880983392012,0,5.48
DZ_R_05,H,R,Rumex_acetosella,10,2,1.9123880983392012,1,5.68
DZ_R_05,H,R,Ornithopus_perpusillus,10,2,1.9123880983392012,0,5.48
DZ_R_05,H,R,Ornithopus_perpusillus,10,2,1.9123880983392012,1,5.68
DZ_R_05,H,R,Agrostis_stolonifera,10,19,1.9123880983392012,0,5.48
DZ_R_05,H,R,Agrostis_stolonifera,10,19,1.9123880983392012,1,5.68
DZ_R_05,H,R,Hieracium_pilosella,10,8,1.9123880983392012,0,5.48
DZ_R_05,H,R,Hieracium_pilosella,10,8,1.9123880983392012,1,5.68
DZ_R_05,H,R,Jasione_montana,10,2,1.9123880983392012,0,5.48
DZ_R_05,H,R,Jasione_montana,10,2,1.9123880983392012,1,5.68
DZ_R_05,H,R,Festuca_filiformis,10,19,1.9123880983392012,0,5.48
DZ_R_05,H,R,Festuca_filiformis,10,19,1.9123880983392012,1,5.68
DZ_R_05,H,R,Festuca_rubra,10,19,1.9123880983392012,0,5.48
DZ_R_05,H,R,Festuca_rubra,10,19,1.9123880983392012,1,5.68
DZ_R_05,H,R,Viola_canina,10,2,1.9123880983392012,0,5.48
DZ_R_05,H,R,Viola_canina,10,2,1.9123880983392012,1,5.68
DZ_R_05,H,R,Thymus_serpyllum,10,8,1.9123880983392012,0,5.48
DZ_R_05,H,R,Thymus_serpyllum,10,8,1.9123880983392012,1,5.68
HV_R_01,H,R,Holcus_lanatus,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Holcus_lanatus,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Euphrasia_stricta,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Euphrasia_stricta,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Anthoxanthum_odoratum,17,8,2.201614284174441,1,4.88
HV_R_01,H,R,Anthoxanthum_odoratum,17,8,2.201614284174441,0,4.7
HV_R_01,H,R,Hypochaeris_radicata,17,8,2.201614284174441,1,4.88
HV_R_01,H,R,Hypochaeris_radicata,17,8,2.201614284174441,0,4.7
HV_R_01,H,R,Luzula_campestris,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Luzula_campestris,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Agrostis_capillaris,17,37,2.201614284174441,1,4.88
HV_R_01,H,R,Agrostis_capillaris,17,37,2.201614284174441,0,4.7
HV_R_01,H,R,Calluna_vulgaris,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Calluna_vulgaris,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Rumex_acetosella,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Rumex_acetosella,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Ornithopus_perpusillus,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Ornithopus_perpusillus,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Plantago_lanceolata,17,8,2.201614284174441,1,4.88
HV_R_01,H,R,Plantago_lanceolata,17,8,2.201614284174441,0,4.7
HV_R_01,H,R,Hieracium_pilosella,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Hieracium_pilosella,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Achillea_millefolium,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Achillea_millefolium,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Jasione_montana,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Jasione_montana,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Leontodon_autumnalis,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Leontodon_autumnalis,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Festuca_filiformis,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Festuca_filiformis,17,2,2.201614284174441,0,4.7
HV_R_01,H,R,Festuca_rubra,17,8,2.201614284174441,1,4.88
HV_R_01,H,R,Festuca_rubra,17,8,2.201614284174441,0,4.7
HV_R_01,H,R,Solidago_virgaurea,17,2,2.201614284174441,1,4.88
HV_R_01,H,R,Solidago_virgaurea,17,2,2.201614284174441,0,4.7
HV_R_02,H,R,Holcus_lanatus,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Holcus_lanatus,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Euphrasia_stricta,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Euphrasia_stricta,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Anthoxanthum_odoratum,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Anthoxanthum_odoratum,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Hypochaeris_radicata,16,8,2.3220258393758924,1,5.11
HV_R_02,H,R,Hypochaeris_radicata,16,8,2.3220258393758924,0,4.89
HV_R_02,H,R,Luzula_campestris,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Luzula_campestris,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Agrostis_capillaris,16,19,2.3220258393758924,1,5.11
HV_R_02,H,R,Agrostis_capillaris,16,19,2.3220258393758924,0,4.89
HV_R_02,H,R,Calluna_vulgaris,16,8,2.3220258393758924,1,5.11
HV_R_02,H,R,Calluna_vulgaris,16,8,2.3220258393758924,0,4.89
HV_R_02,H,R,Rumex_acetosella,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Rumex_acetosella,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Plantago_lanceolata,16,19,2.3220258393758924,1,5.11
HV_R_02,H,R,Plantago_lanceolata,16,19,2.3220258393758924,0,4.89
HV_R_02,H,R,Agrostis_stolonifera,16,19,2.3220258393758924,1,5.11
HV_R_02,H,R,Agrostis_stolonifera,16,19,2.3220258393758924,0,4.89
HV_R_02,H,R,Achillea_millefolium,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Achillea_millefolium,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Campanula_rotundifolia,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Campanula_rotundifolia,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Jasione_montana,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Jasione_montana,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Leontodon_autumnalis,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Leontodon_autumnalis,16,2,2.3220258393758924,0,4.89
HV_R_02,H,R,Festuca_rubra,16,8,2.3220258393758924,1,5.11
HV_R_02,H,R,Festuca_rubra,16,8,2.3220258393758924,0,4.89
HV_R_02,H,R,Solidago_virgaurea,16,2,2.3220258393758924,1,5.11
HV_R_02,H,R,Solidago_virgaurea,16,2,2.3220258393758924,0,4.89
HV_R_03,H,R,Holcus_lanatus,18,8,2.422364123259287,1,4.62
HV_R_03,H,R,Holcus_lanatus,18,8,2.422364123259287,0,4.6
HV_R_03,H,R,Succisa_pratensis,18,19,2.422364123259287,1,4.62
HV_R_03,H,R,Succisa_pratensis,18,19,2.422364123259287,0,4.6
HV_R_03,H,R,Euphrasia_stricta,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Euphrasia_stricta,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Anthoxanthum_odoratum,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Anthoxanthum_odoratum,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Hypochaeris_radicata,18,19,2.422364123259287,1,4.62
HV_R_03,H,R,Hypochaeris_radicata,18,19,2.422364123259287,0,4.6
HV_R_03,H,R,Luzula_campestris,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Luzula_campestris,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Rumex_acetosella,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Rumex_acetosella,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Ornithopus_perpusillus,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Ornithopus_perpusillus,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Plantago_lanceolata,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Plantago_lanceolata,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Deschampia_flexuosa,18,19,2.422364123259287,1,4.62
HV_R_03,H,R,Deschampia_flexuosa,18,19,2.422364123259287,0,4.6
HV_R_03,H,R,Agrostis_stolonifera,18,19,2.422364123259287,1,4.62
HV_R_03,H,R,Agrostis_stolonifera,18,19,2.422364123259287,0,4.6
HV_R_03,H,R,Hieracium_pilosella,18,8,2.422364123259287,1,4.62
HV_R_03,H,R,Hieracium_pilosella,18,8,2.422364123259287,0,4.6
HV_R_03,H,R,Achillea_millefolium,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Achillea_millefolium,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Campanula_rotundifolia,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Campanula_rotundifolia,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Leontodon_autumnalis,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Leontodon_autumnalis,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Festuca_filiformis,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Festuca_filiformis,18,2,2.422364123259287,0,4.6
HV_R_03,H,R,Festuca_rubra,18,19,2.422364123259287,1,4.62
HV_R_03,H,R,Festuca_rubra,18,19,2.422364123259287,0,4.6
HV_R_03,H,R,Solidago_virgaurea,18,2,2.422364123259287,1,4.62
HV_R_03,H,R,Solidago_virgaurea,18,2,2.422364123259287,0,4.6
HV_R_04,H,R,Holcus_lanatus,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Holcus_lanatus,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Succisa_pratensis,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Succisa_pratensis,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Euphrasia_stricta,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Euphrasia_stricta,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Anthoxanthum_odoratum,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Anthoxanthum_odoratum,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Hypochaeris_radicata,19,19,2.1712087059191085,1,4.77
HV_R_04,H,R,Hypochaeris_radicata,19,19,2.1712087059191085,0,4.72
HV_R_04,H,R,Luzula_campestris,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Luzula_campestris,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Rumex_acetosella,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Rumex_acetosella,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Ornithopus_perpusillus,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Ornithopus_perpusillus,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Lotus_corniculatus,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Lotus_corniculatus,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Jacobaea_vulgaris,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Jacobaea_vulgaris,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Deschampia_flexuosa,19,19,2.1712087059191085,1,4.77
HV_R_04,H,R,Deschampia_flexuosa,19,19,2.1712087059191085,0,4.72
HV_R_04,H,R,Agrostis_stolonifera,19,37,2.1712087059191085,1,4.77
HV_R_04,H,R,Agrostis_stolonifera,19,37,2.1712087059191085,0,4.72
HV_R_04,H,R,Achillea_millefolium,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Achillea_millefolium,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Jasione_montana,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Jasione_montana,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Leontodon_autumnalis,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Leontodon_autumnalis,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Galium_saxatile,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Galium_saxatile,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Festuca_rubra,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Festuca_rubra,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Solidago_virgaurea,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Solidago_virgaurea,19,2,2.1712087059191085,0,4.72
HV_R_04,H,R,Aira_praecox,19,2,2.1712087059191085,1,4.77
HV_R_04,H,R,Aira_praecox,19,2,2.1712087059191085,0,4.72
HV_R_05,H,R,Euphrasia_stricta,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Euphrasia_stricta,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Anthoxanthum_odoratum,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Anthoxanthum_odoratum,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Hypochaeris_radicata,17,8,2.228447744367023,1,4.82
HV_R_05,H,R,Hypochaeris_radicata,17,8,2.228447744367023,0,4.55
HV_R_05,H,R,Calluna_vulgaris,17,8,2.228447744367023,1,4.82
HV_R_05,H,R,Calluna_vulgaris,17,8,2.228447744367023,0,4.55
HV_R_05,H,R,Rumex_acetosella,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Rumex_acetosella,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Ornithopus_perpusillus,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Ornithopus_perpusillus,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Plantago_lanceolata,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Plantago_lanceolata,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Deschampia_flexuosa,17,19,2.228447744367023,1,4.82
HV_R_05,H,R,Deschampia_flexuosa,17,19,2.228447744367023,0,4.55
HV_R_05,H,R,Agrostis_stolonifera,17,37,2.228447744367023,1,4.82
HV_R_05,H,R,Agrostis_stolonifera,17,37,2.228447744367023,0,4.55
HV_R_05,H,R,Hieracium_pilosella,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Hieracium_pilosella,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Achillea_millefolium,17,8,2.228447744367023,1,4.82
HV_R_05,H,R,Achillea_millefolium,17,8,2.228447744367023,0,4.55
HV_R_05,H,R,Campanula_rotundifolia,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Campanula_rotundifolia,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Leontodon_autumnalis,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Leontodon_autumnalis,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Festuca_rubra,17,19,2.228447744367023,1,4.82
HV_R_05,H,R,Festuca_rubra,17,19,2.228447744367023,0,4.55
HV_R_05,H,R,Solidago_virgaurea,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Solidago_virgaurea,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Aira_praecox,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Aira_praecox,17,2,2.228447744367023,0,4.55
HV_R_05,H,R,Cytisus_scoparius,17,2,2.228447744367023,1,4.82
HV_R_05,H,R,Cytisus_scoparius,17,2,2.228447744367023,0,4.55
LS_R_01,B,R,Carex_panicea,11,8,1.852137204995989,0,4.73
LS_R_01,B,R,Carex_panicea,11,8,1.852137204995989,1,5.14
LS_R_01,B,R,Salix_cinerea,11,19,1.852137204995989,0,4.73
LS_R_01,B,R,Salix_cinerea,11,19,1.852137204995989,1,5.14
LS_R_01,B,R,Succisa_pratensis,11,2,1.852137204995989,0,4.73
LS_R_01,B,R,Succisa_pratensis,11,2,1.852137204995989,1,5.14
LS_R_01,B,R,Drosera_intermedia,11,2,1.852137204995989,0,4.73
LS_R_01,B,R,Drosera_intermedia,11,2,1.852137204995989,1,5.14
LS_R_01,B,R,Potentilla_erecta,11,2,1.852137204995989,0,4.73
LS_R_01,B,R,Potentilla_erecta,11,2,1.852137204995989,1,5.14
LS_R_01,B,R,Carex_demissa,11,2,1.852137204995989,0,4.73
LS_R_01,B,R,Carex_demissa,11,2,1.852137204995989,1,5.14
LS_R_01,B,R,Juncus_acutiflorus,11,8,1.852137204995989,0,4.73
LS_R_01,B,R,Juncus_acutiflorus,11,8,1.852137204995989,1,5.14
LS_R_01,B,R,Molinia_caerulea,11,37,1.852137204995989,0,4.73
LS_R_01,B,R,Molinia_caerulea,11,37,1.852137204995989,1,5.14
LS_R_01,B,R,Gentiana_pneumonanthe,11,2,1.852137204995989,0,4.73
LS_R_01,B,R,Gentiana_pneumonanthe,11,2,1.852137204995989,1,5.14
LS_R_01,B,R,Erica_tetralix,11,37,1.852137204995989,0,4.73
LS_R_01,B,R,Erica_tetralix,11,37,1.852137204995989,1,5.14
LS_R_01,B,R,Osmunda_regalis,11,8,1.852137204995989,0,4.73
LS_R_01,B,R,Osmunda_regalis,11,8,1.852137204995989,1,5.14
LS_R_02,B,R,Carex_panicea,17,8,2.416570658414276,0,4.81
LS_R_02,B,R,Carex_panicea,17,8,2.416570658414276,1,5.16
LS_R_02,B,R,Juncus_articulatus,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Juncus_articulatus,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Succisa_pratensis,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Succisa_pratensis,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Anthoxanthum_odoratum,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Anthoxanthum_odoratum,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Betula_pubescens,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Betula_pubescens,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Betula_pendula,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Betula_pendula,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Potentilla_erecta,17,8,2.416570658414276,0,4.81
LS_R_02,B,R,Potentilla_erecta,17,8,2.416570658414276,1,5.16
LS_R_02,B,R,Carex_demissa,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Carex_demissa,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Drosera_rotundifolia,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Drosera_rotundifolia,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Juncus_acutiflorus,17,8,2.416570658414276,0,4.81
LS_R_02,B,R,Juncus_acutiflorus,17,8,2.416570658414276,1,5.16
LS_R_02,B,R,Alnus_glutinosa,17,19,2.416570658414276,0,4.81
LS_R_02,B,R,Alnus_glutinosa,17,19,2.416570658414276,1,5.16
LS_R_02,B,R,Quercus_robur,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Quercus_robur,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Danthonia_decumbens,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Danthonia_decumbens,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Molinia_caerulea,17,19,2.416570658414276,0,4.81
LS_R_02,B,R,Molinia_caerulea,17,19,2.416570658414276,1,5.16
LS_R_02,B,R,Erica_tetralix,17,8,2.416570658414276,0,4.81
LS_R_02,B,R,Erica_tetralix,17,8,2.416570658414276,1,5.16
LS_R_02,B,R,Narthecium_ossifragum,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Narthecium_ossifragum,17,2,2.416570658414276,1,5.16
LS_R_02,B,R,Sorbus_aucuparia,17,2,2.416570658414276,0,4.81
LS_R_02,B,R,Sorbus_aucuparia,17,2,2.416570658414276,1,5.16
LS_R_03,B,R,Carex_panicea,11,19,1.705872484875312,1,5.37
LS_R_03,B,R,Carex_panicea,11,19,1.705872484875312,0,4.9
LS_R_03,B,R,Cirsium_dissectum,11,2,1.705872484875312,1,5.37
LS_R_03,B,R,Cirsium_dissectum,11,2,1.705872484875312,0,4.9
LS_R_03,B,R,Drosera_intermedia,11,2,1.705872484875312,1,5.37
LS_R_03,B,R,Drosera_intermedia,11,2,1.705872484875312,0,4.9
LS_R_03,B,R,Potentilla_erecta,11,2,1.705872484875312,1,5.37
LS_R_03,B,R,Potentilla_erecta,11,2,1.705872484875312,0,4.9
LS_R_03,B,R,Drosera_rotundifolia,11,2,1.705872484875312,1,5.37
LS_R_03,B,R,Drosera_rotundifolia,11,2,1.705872484875312,0,4.9
LS_R_03,B,R,Juncus_acutiflorus,11,2,1.705872484875312,1,5.37
LS_R_03,B,R,Juncus_acutiflorus,11,2,1.705872484875312,0,4.9
LS_R_03,B,R,Molinia_caerulea,11,37,1.705872484875312,1,5.37
LS_R_03,B,R,Molinia_caerulea,11,37,1.705872484875312,0,4.9
LS_R_03,B,R,Gentiana_pneumonanthe,11,2,1.705872484875312,1,5.37
LS_R_03,B,R,Gentiana_pneumonanthe,11,2,1.705872484875312,0,4.9
LS_R_03,B,R,Erica_tetralix,11,37,1.705872484875312,1,5.37
LS_R_03,B,R,Erica_tetralix,11,37,1.705872484875312,0,4.9
LS_R_03,B,R,Eleocharis_multicaulis,11,8,1.705872484875312,1,5.37
LS_R_03,B,R,Eleocharis_multicaulis,11,8,1.705872484875312,0,4.9
LS_R_03,B,R,Rhynchospora_alba,11,2,1.705872484875312,1,5.37
LS_R_03,B,R,Rhynchospora_alba,11,2,1.705872484875312,0,4.9
